Ponto;Lat;Lon;Altura;Altura G;Altura C;Lon UTM;Lat UTM
AUTO0382;-23,97578;-46,32125;-4,131;-4,61;0,479;365581,069462954;7347825,08614481
AUTO0383;-23,97577;-46,32124;-4,133;-4,61;0,477;365582,076568336;7347826,20301503
AUTO0384;-23,97576;-46,32123;-4,12;-4,61;0,49;365583,083673876;7347827,31988518
AUTO0385;-23,97575;-46,32123;-4,108;-4,61;0,502000000000001;365583,073295894;7347828,42721939
AUTO0386;-23,97574;-46,32122;-4,072;-4,61;0,538;365584,080401676;7347829,54408945
AUTO0387;-23,97573;-46,32121;-4,021;-4,61;0,589;365585,087507615;7347830,66095944
AUTO0388;-23,97573;-46,32121;-4,012;-4,61;0,598000000000001;365585,087507615;7347830,66095944
AUTO0389;-23,97572;-46,3212;-4,009;-4,61;0,601;365586,094613713;7347831,77782934
AUTO0390;-23,97571;-46,3212;-3,965;-4,61;0,645;365586,084235984;7347832,88516354
AUTO0391;-23,9757;-46,32119;-3,906;-4,61;0,704;365587,091342323;7347834,00203336
AUTO0392;-23,97569;-46,32119;-3,908;-4,61;0,702;365587,080964681;7347835,10936754
AUTO0393;-23,97568;-46,32118;-3,909;-4,61;0,701000000000001;365588,088071262;7347836,22623728
AUTO0394;-23,97568;-46,32118;-3,859;-4,61;0,751;365588,088071262;7347836,22623728
AUTO0395;-23,97567;-46,32117;-3,806;-4,61;0,804;365589,095178;7347837,34310694
AUTO0396;-23,97566;-46,32116;-3,8;-4,61;0,810000000000001;365590,102284898;7347838,45997652
AUTO0397;-23,97565;-46,32116;-3,795;-4,61;0,815;365590,091907508;7347839,56731069
AUTO0398;-23,97564;-46,32115;-3,735;-4,61;0,875;365591,099014646;7347840,68418018
AUTO0399;-23,97563;-46,32115;-3,711;-4,61;0,899;365591,088637343;7347841,79151435
AUTO0400;-23,97562;-46,32114;-3,714;-4,61;0,896;365592,095744723;7347842,90838376
AUTO0401;-23,97562;-46,32113;-3,713;-4,61;0,897;365593,1132294;7347842,91791893
AUTO0402;-23,97561;-46,32113;-3,668;-4,61;0,942;365593,102852262;7347844,02525309
AUTO0403;-23,9756;-46,32112;-3,647;-4,61;0,963;365594,109959959;7347845,14212234
AUTO0404;-23,97559;-46,32111;-3,609;-4,61;1,001;365595,117067815;7347846,25899151
AUTO0405;-23,97558;-46,3211;-3,629;-4,61;0,981;365596,124175829;7347847,3758606
AUTO0406;-23,97557;-46,3211;-3,615;-4,61;0,995;365596,113798943;7347848,48319475
AUTO0407;-23,97556;-46,32109;-3,616;-4,61;0,994;365597,1209072;7347849,60006375
AUTO0408;-23,97555;-46,32109;-3,569;-4,61;1,041;365597,1105304;7347850,70739789
AUTO0409;-23,97555;-46,32108;-3,535;-4,61;1,075;365598,128015612;7347850,71693268
AUTO0410;-23,97554;-46,32107;-3,523;-4,61;1,087;365599,135124185;7347851,83380153
AUTO0411;-23,97553;-46,32106;-3,506;-4,61;1,104;365600,142232916;7347852,9506703
AUTO0412;-23,97552;-46,32106;-3,541;-4,61;1,069;365600,131856364;7347854,05800443
AUTO0413;-23,97551;-46,32105;-3,506;-4,6;1,094;365601,138965337;7347855,17487311
AUTO0414;-23,97551;-46,32104;-3,472;-4,61;1,138;365602,156450854;7347855,1844076
AUTO0415;-23,9755;-46,32104;-3,42;-4,6;1,18;365602,146074468;7347856,29174172
AUTO0416;-23,97549;-46,32103;-3,441;-4,6;1,159;365603,153183758;7347857,40861024
AUTO0417;-23,97548;-46,32103;-3,426;-4,6;1,174;365603,142807459;7347858,51594435
AUTO0418;-23,97547;-46,32102;-3,418;-4,6;1,182;365604,14991699;7347859,63281279
AUTO0419;-23,97546;-46,32101;-3,392;-4,6;1,208;365605,157026678;7347860,74968115
AUTO0420;-23,97546;-46,32101;-3,378;-4,6;1,222;365605,157026678;7347860,74968115
AUTO0421;-23,97545;-46,321;-3,36;-4,6;1,24;365606,164136526;7347861,86654944
AUTO0422;-23,97544;-46,321;-3,353;-4,6;1,247;365606,153760479;7347862,97388353
AUTO0423;-23,97543;-46,32099;-3,317;-4,6;1,283;365607,160870568;7347864,09075173
AUTO0424;-23,97543;-46,32098;-3,29;-4,6;1,31;365608,178356697;7347864,10028576
AUTO0425;-23,97542;-46,32098;-3,269;-4,6;1,331;365608,167980816;7347865,20761985
AUTO0426;-23,97541;-46,32097;-3,263;-4,6;1,337;365609,175091221;7347866,32448789
AUTO0427;-23,9754;-46,32097;-3,238;-4,6;1,362;365609,164715426;7347867,43182197
AUTO0428;-23,9754;-46,32096;-3,228;-4,6;1,372;365610,182201786;7347867,44135585
AUTO0429;-23,97539;-46,32096;-3,202;-4,6;1,398;365610,171826074;7347868,54868993
AUTO0430;-23,97539;-46,32096;-3,188;-4,6;1,412;365610,171826074;7347868,54868993
AUTO0431;-23,97538;-46,32095;-3,156;-4,6;1,444;365611,178936879;7347869,6655578
AUTO0432;-23,97538;-46,32095;-3,161;-4,6;1,439;365611,178936879;7347869,6655578
AUTO0433;-23,97538;-46,32095;-3,149;-4,6;1,451;365611,178936879;7347869,6655578
AUTO0434;-23,97538;-46,32095;-3,157;-4,6;1,443;365611,178936879;7347869,6655578
AUTO0435;-23,97538;-46,32095;-3,168;-4,6;1,432;365611,178936879;7347869,6655578
AUTO0436;-23,97538;-46,32095;-3,174;-4,6;1,426;365611,178936879;7347869,6655578
AUTO0437;-23,97538;-46,32095;-3,174;-4,6;1,426;365611,178936879;7347869,6655578
AUTO0438;-23,97538;-46,32095;-3,169;-4,6;1,431;365611,178936879;7347869,6655578
AUTO0439;-23,97538;-46,32095;-3,17;-4,6;1,43;365611,178936879;7347869,6655578
AUTO0440;-23,97538;-46,32095;-3,16;-4,6;1,44;365611,178936879;7347869,6655578
AUTO0441;-23,97538;-46,32095;-3,152;-4,6;1,448;365611,178936879;7347869,6655578
AUTO0442;-23,97537;-46,32095;-3,131;-4,6;1,469;365611,168561254;7347870,77289187
AUTO0443;-23,97536;-46,32094;-3,104;-4,6;1,496;365612,175672301;7347871,88975967
AUTO0444;-23,97536;-46,32093;-3,107;-4,6;1,493;365613,193158967;7347871,89929331
AUTO0445;-23,97535;-46,32093;-3,069;-4,6;1,531;365613,182783507;7347873,00662738
AUTO0446;-23,97534;-46,32092;-3,061;-4,6;1,539;365614,18989487;7347874,12349501
AUTO0447;-23,97533;-46,32092;-3,034;-4,6;1,566;365614,179519497;7347875,23082907
AUTO0448;-23,97533;-46,32091;-2,97;-4,6;1,63;365615,197006393;7347875,24036256
AUTO0449;-23,97532;-46,32091;-2,969;-4,6;1,631;365615,186631102;7347876,34769662
AUTO0450;-23,97531;-46,3209;-2,965;-4,6;1,635;365616,193742866;7347877,46456408
AUTO0451;-23,9753;-46,3209;-2,949;-4,6;1,651;365616,183367662;7347878,57189813
AUTO0452;-23,9753;-46,32089;-2,941;-4,6;1,659;365617,200854789;7347878,58143147
AUTO0453;-23,97529;-46,32089;-2,909;-4,6;1,691;365617,190479668;7347879,68876552
AUTO0454;-23,97529;-46,32088;-2,903;-4,6;1,697;365618,207966869;7347879,69829878
AUTO0455;-23,97528;-46,32088;-2,895;-4,6;1,705;365618,19759183;7347880,80563282
AUTO0456;-23,97527;-46,32087;-2,911;-4,6;1,689;365619,204704153;7347881,92250005
AUTO0457;-23,97527;-46,32087;-2,872;-4,6;1,728;365619,204704153;7347881,92250005
AUTO0458;-23,97526;-46,32086;-2,887;-4,6;1,713;365620,211816633;7347883,03936719
AUTO0459;-23,97526;-46,32086;-2,845;-4,6;1,755;365620,211816633;7347883,03936719
AUTO0460;-23,97525;-46,32085;-2,833;-4,6;1,767;365621,218929272;7347884,15623426
AUTO0461;-23,97525;-46,32085;-2,835;-4,6;1,765;365621,218929272;7347884,15623426
AUTO0462;-23,97524;-46,32085;-2,853;-4,6;1,747;365621,208554486;7347885,26356828
AUTO0463;-23,97525;-46,32085;-2,848;-4,6;1,752;365621,218929272;7347884,15623426
AUTO0464;-23,97525;-46,32084;-2,855;-4,6;1,745;365622,236416778;7347884,16576722
AUTO0465;-23,97526;-46,32083;-2,852;-4,6;1,748;365623,264278913;7347883,0679661
AUTO0466;-23,97526;-46,32082;-2,867;-4,6;1,733;365624,281766334;7347883,07749892
AUTO0467;-23,97527;-46,32082;-2,841;-4,6;1,759;365624,292140892;7347881,97016491
AUTO0468;-23,97527;-46,32081;-2,835;-4,6;1,765;365625,309628232;7347881,97969766
AUTO0469;-23,97528;-46,3208;-2,849;-4,6;1,751;365626,337489974;7347880,88189633
AUTO0470;-23,97529;-46,32079;-2,811;-4,6;1,789;365627,365351561;7347879,78409493
AUTO0471;-23,97529;-46,32078;-2,825;-4,6;1,775;365628,382838735;7347879,79362748
AUTO0472;-23,9753;-46,32077;-2,839;-4,6;1,761;365629,410700084;7347878,69582594
AUTO0473;-23,9753;-46,32077;-2,81;-4,6;1,79;365629,410700084;7347878,69582594
AUTO0474;-23,97531;-46,32076;-2,84;-4,6;1,76;365630,438561277;7347877,59802434
AUTO0475;-23,97531;-46,32075;-2,78;-4,6;1,82;365631,456048286;7347877,60755668
AUTO0476;-23,97532;-46,32074;-2,812;-4,6;1,788;365632,483909242;7347876,50975494
AUTO0477;-23,97533;-46,32073;-2,827;-4,6;1,773;365633,511770043;7347875,41195313
AUTO0478;-23,97533;-46,32073;-2,803;-4,6;1,797;365633,511770043;7347875,41195313
AUTO0479;-23,97534;-46,32072;-2,811;-4,6;1,789;365634,539630686;7347874,31415126
AUTO0480;-23,97534;-46,32071;-2,805;-4,6;1,795;365635,557117448;7347874,32368331
AUTO0481;-23,97535;-46,3207;-2,83;-4,6;1,77;365636,584977855;7347873,2258813
AUTO0482;-23,97536;-46,32069;-2,833;-4,6;1,767;365637,612838107;7347872,12807922
AUTO0483;-23,97536;-46,32068;-2,857;-4,61;1,753;365638,630324702;7347872,13761106
AUTO0484;-23,97537;-46,32067;-2,827;-4,61;1,783;365639,658184717;7347871,03980885
AUTO0485;-23,97538;-46,32066;-2,868;-4,61;1,742;365640,686044575;7347869,94200657
AUTO0486;-23,97538;-46,32065;-2,864;-4,61;1,746;365641,703531005;7347869,9515382
AUTO0487;-23,97539;-46,32064;-2,814;-4,61;1,796;365642,731390627;7347868,85373578
AUTO0488;-23,97539;-46,32063;-2,867;-4,61;1,743;365643,748876973;7347868,86326727
AUTO0489;-23,9754;-46,32062;-2,857;-4,61;1,753;365644,776736357;7347867,76546471
AUTO0490;-23,97541;-46,32062;-2,839;-4,61;1,771;365644,787109401;7347866,65813074
AUTO0491;-23,97541;-46,32061;-2,863;-4,61;1,747;365645,804595584;7347866,66766209
AUTO0492;-23,97542;-46,3206;-2,816;-4,61;1,794;365646,832454656;7347865,5698594
AUTO0493;-23,97542;-46,32059;-2,833;-4,61;1,777;365647,849940756;7347865,57939061
AUTO0494;-23,97543;-46,32058;-2,873;-4,61;1,737;365648,877799591;7347864,48158778
AUTO0495;-23,97544;-46,32057;-2,826;-4,61;1,784;365649,90565827;7347863,38378489
AUTO0496;-23,97544;-46,32056;-2,848;-4,61;1,762;365650,923144203;7347863,39331589
AUTO0497;-23,97545;-46,32055;-2,872;-4,61;1,738;365651,951002645;7347862,29551285
AUTO0498;-23,97545;-46,32054;-2,84;-4,61;1,77;365652,968488495;7347862,30504371
AUTO0499;-23,97546;-46,32053;-2,819;-4,61;1,791;365653,9963467;7347861,20724054
AUTO0500;-23,97547;-46,32052;-2,868;-4,61;1,742;365655,024204747;7347860,1094373
AUTO0501;-23,97547;-46,32051;-2,863;-4,61;1,747;365656,041690432;7347860,11896795
AUTO0502;-23,97548;-46,3205;-2,847;-4,61;1,763;365657,069548243;7347859,02116458
AUTO0503;-23,97549;-46,32049;-2,871;-4,61;1,739;365658,097405899;7347857,92336114
AUTO0504;-23,97549;-46,32048;-2,895;-4,61;1,715;365659,114891417;7347857,93289158
AUTO0505;-23,9755;-46,32047;-2,853;-4,61;1,757;365660,142748836;7347856,835088
AUTO0506;-23,9755;-46,32046;-2,906;-4,61;1,704;365661,160234271;7347856,84461829
AUTO0507;-23,97551;-46,32045;-2,898;-4,61;1,712;365662,188091451;7347855,74681458
AUTO0508;-23,97552;-46,32044;-2,941;-4,61;1,669;365663,215948477;7347854,6490108
AUTO0509;-23,97552;-46,32044;-2,997;-4,61;1,613;365663,215948477;7347854,6490108
AUTO0510;-23,97553;-46,32043;-2,974;-4,61;1,636;365664,243805345;7347853,55120695
AUTO0511;-23,97554;-46,32042;-2,899;-4,61;1,711;365665,271662058;7347852,45340303
AUTO0512;-23,97554;-46,32041;-2,966;-4,61;1,644;365666,289147164;7347852,46293297
AUTO0513;-23,97555;-46,3204;-2,946;-4,61;1,664;365667,31700364;7347851,36512892
AUTO0514;-23,97556;-46,32039;-2,89;-4,61;1,72;365668,34485996;7347850,2673248
AUTO0515;-23,97556;-46,32038;-2,908;-4,61;1,702;365669,362344902;7347850,27685453
AUTO0516;-23,97557;-46,32037;-2,945;-4,61;1,665;365670,390200985;7347849,17905027
AUTO0517;-23,97558;-46,32036;-2,967;-4,61;1,643;365671,418056911;7347848,08124595
AUTO0518;-23,97558;-46,32035;-2,907;-4,61;1,703;365672,435541687;7347848,09077547
AUTO0519;-23,97559;-46,32034;-2,929;-4,61;1,681;365673,463397377;7347846,99297101
AUTO0520;-23,9756;-46,32033;-2,976;-4,61;1,634;365674,491252911;7347845,89516648
AUTO0521;-23,9756;-46,32032;-2,934;-4,61;1,676;365675,50873752;7347845,9046958
AUTO0522;-23,97561;-46,32031;-2,921;-4,61;1,689;365676,536592817;7347844,80689113
AUTO0523;-23,97562;-46,3203;-2,956;-4,61;1,654;365677,564447958;7347843,70908639
AUTO0524;-23,97562;-46,32029;-2,96;-4,61;1,65;365678,581932403;7347843,7186155
AUTO0525;-23,97563;-46,32028;-2,959;-4,61;1,651;365679,609787306;7347842,62081062
AUTO0526;-23,97564;-46,32027;-2,937;-4,61;1,673;365680,637642053;7347841,52300568
AUTO0527;-23,97564;-46,32026;-2,994;-4,61;1,616;365681,655126333;7347841,53253458
AUTO0528;-23,97565;-46,32025;-2,968;-4,61;1,642;365682,682980843;7347840,4347295
AUTO0529;-23,97566;-46,32024;-2,945;-4,61;1,665;365683,710835197;7347839,33692436
AUTO0530;-23,97566;-46,32023;-2,992;-4,61;1,618;365684,728319311;7347839,34645304
AUTO0531;-23,97567;-46,32022;-2,954;-4,61;1,656;365685,756173428;7347838,24864776
AUTO0532;-23,97567;-46,32021;-2,944;-4,61;1,666;365686,773657457;7347838,2581763
AUTO0533;-23,97568;-46,3202;-2,976;-4,61;1,634;365687,801511337;7347837,16037088
AUTO0534;-23,97569;-46,32019;-2,969;-4,61;1,641;365688,829365062;7347836,0625654
AUTO0535;-23,9757;-46,32018;-2,937;-4,61;1,673;365689,857218629;7347834,96475984
AUTO0536;-23,9757;-46,32017;-2,988;-4,61;1,622;365690,874702412;7347834,97428811
AUTO0537;-23,97571;-46,32016;-3,001;-4,61;1,609;365691,902555743;7347833,87648242
AUTO0538;-23,97572;-46,32015;-2,995;-4,61;1,615;365692,930408918;7347832,77867666
